 ,State,Year,Yield_rice,Yield_wheat,Yield_sugarcane,Yield_cotton,Yield_oilseeds,Yield_pulses,npk,rain_Jan,rain_Feb,rain_Mar,rain_Apr,rain_May,rain_Jun,rain_Jul,rain_Aug,rain_Sep,rain_Oct,rain_Nov,rain_Dec,cc_Jan,cc_Feb,cc_Mar,cc_Apr,cc_May,cc_Jun,cc_Jul,cc_Aug,cc_Sep,cc_Oct,cc_Nov,cc_Dec,max_temp_Jan,max_temp_Feb,max_temp_Mar,max_temp_Apr,max_temp_May,max_temp_Jun,max_temp_Jul,max_temp_Aug,max_temp_Sep,max_temp_Oct,max_temp_Nov,max_temp_Dec,min_temp_Jan,min_temp_Feb,min_temp_Mar,min_temp_Apr,min_temp_May,min_temp_Jun,min_temp_Jul,min_temp_Aug,min_temp_Sep,min_temp_Oct,min_temp_Nov,min_temp_Dec
10,GUJARAT,1991,1155,2214,85186,177,572,469,74.9,0.04722222222222223,0.10894444444444444,0.19988888888888887,0.14033333333333334,0.6411111111111111,98.5547777777778,366.6886666666666,89.00088888888891,28.130444444444446,1.5723333333333336,2.595333333333333,0.8586111111111111,10.36005,10.030399999999998,19.5741,17.949250000000006,20.8259,44.663999999999994,72.39209999999999,71.4215,48.89215,18.010200000000005,11.0549,10.29405,27.097684210526317,29.673421052631568,33.95068421052632,36.62747368421053,37.93905263157895,36.20194736842105,31.57368421052632,30.22784210526316,31.56021052631579,33.696263157894734,32.13315789473684,28.847947368421053,11.272549999999995,13.6626,18.33385,22.2083,25.1803,26.766750000000005,24.646549999999994,23.71405,22.77635,20.4145,17.31205,13.42275
11,GUJARAT,1992,1441,2225,85472,294,1091,665,69.2,0.3283888888888889,0.6118888888888888,0.01333333333333333,0.0002222222222222222,1.7628888888888892,61.600277777777755,251.8925,153.55616666666663,229.77877777777775,6.926,3.810944444444445,0.0,10.25775,10.030399999999998,18.79185,17.949250000000006,20.4062,43.905800000000006,71.51565,71.10579999999999,48.75940000000001,17.737000000000005,10.6633,9.9325,28.04568421052631,28.295473684210528,33.414631578947365,35.491894736842106,37.71757894736841,36.34836842105263,32.24731578947369,30.393736842105266,31.095368421052626,33.785947368421056,31.686000000000003,29.823631578947364,12.2279,12.244000000000002,17.7949,21.0637,24.95305,26.8888,25.32935,23.86935,22.2952,20.5179,16.86005,14.401049999999998
12,GUJARAT,1993,1403,1905,79688,245,521,605,63.7,0.03161111111111111,1.9441666666666664,0.3652777777777778,0.007555555555555555,2.595666666666667,63.69216666666666,424.91900000000004,71.49366666666667,98.80383333333332,22.46316666666667,18.537111111111106,0.2613888888888889,10.25775,10.030399999999998,18.79185,17.949250000000006,20.4062,43.905800000000006,71.51765,71.10579999999999,48.75940000000001,17.737000000000005,10.6633,9.9325,28.648157894736837,30.773947368421048,33.242842105263165,36.337526315789475,38.12689473684211,36.06047368421052,31.657052631578946,31.51994736842105,32.14957894736842,34.92847368421053,32.88852631578948,29.99373684210526,12.832949999999995,14.7446,17.61535,21.92459999999999,25.370099999999994,26.6069,24.723450000000003,25.00565,23.36285,21.6781,18.0804,14.578499999999998
13,GUJARAT,1994,1543,2723,69716,320,1219,575,74.4,4.105111111111111,0.0010555555555555557,2.1166666666666667,0.17194444444444446,1.103,165.77922222222222,369.5049444444445,254.82522222222227,407.7742222222222,3.890388888888889,1.3242777777777777,0.024222222222222218,10.25775,10.030399999999998,18.79185,17.949250000000006,20.4062,43.905800000000006,71.51765,71.10579999999999,48.75940000000001,17.737000000000005,10.6633,9.9325,29.095578947368413,29.351368421052637,35.040894736842105,36.28626315789474,38.20131578947369,34.672684210526306,30.266631578947372,30.43573684210526,31.415,33.890263157894736,32.042578947368426,28.51342105263159,13.286450000000006,13.3241,19.4222,21.85205,25.437799999999992,25.193600000000004,23.3255,23.94,22.6359,20.62485,17.214349999999996,13.09225
14,GUJARAT,1995,1450,2220,65045,265,741,543,70.6,0.7571111111111112,0.04016666666666667,1.8930555555555555,0.7963888888888891,1.708333333333333,27.66,293.9415,72.90627777777777,94.74733333333334,10.620388888888892,6.079777777777778,2.0424444444444445,10.25775,10.030399999999998,18.79185,17.949250000000006,20.4062,43.905800000000006,71.51765,71.10579999999999,48.75940000000001,18.24865,8.7911,11.00915,26.985421052631573,29.98221052631579,32.811263157894736,36.14752631578947,38.18173684210525,36.96921052631579,32.18373684210526,31.182736842105264,32.48515789473684,35.39652631578947,31.69963157894736,29.59636842105264,11.158599999999995,13.960200000000002,17.18415,21.723800000000004,25.41495,27.51260000000001,25.2663,24.67205,23.7031,22.13955,16.88225,14.187449999999998
15,GUJARAT,1996,-,2299,68783,304,1339,721,76.2,0.508,0.13144444444444445,0.26944444444444443,0.1905555555555556,1.4562777777777778,154.7706111111111,432.44644444444435,177.95111111111112,94.83783333333336,54.37550000000002,0.8291666666666666,0.0,9.9903,10.0392,22.672249999999995,15.946049999999998,13.8554,41.858000000000004,70.14665000000001,78.01849999999997,65.48119999999999,23.44655000000001,8.396999999999998,5.79565,28.381052631578946,30.869052631578946,35.56021052631578,36.68484210526316,37.849105263157895,35.64073684210528,31.85131578947368,30.00321052631579,31.628473684210526,33.83831578947368,31.373789473684216,29.258526315789474,12.56665,14.857799999999996,19.94495,22.257150000000006,25.09185,26.16925,24.9288,23.4773,22.826999999999998,20.5717,16.549999999999994,13.8291
16,GUJARAT,1997,-,2373,71735,356,1314,685,102,4.247222222222222,0.0,0.8900555555555557,2.9080555555555554,8.734166666666667,193.59688888888888,237.7845555555556,266.4454444444444,117.0227777777778,7.57,9.429666666666668,2.2612222222222216,9.60115,9.6697,21.54385,24.420850000000005,14.4901,46.98949999999999,64.67429999999999,68.77965000000002,43.37335000000001,10.10875,16.83165,15.88155,27.421157894736844,29.289210526315788,34.137263157894736,35.277947368421046,36.75678947368421,34.63347368421052,31.66994736842105,30.25889473684211,31.85552631578948,33.681631578947375,33.05894736842105,28.668263157894746,11.6072,13.270399999999995,18.512550000000005,20.84935,23.99210000000001,25.15685,24.7304,23.7362,23.062549999999995,20.4145,18.249,13.255199999999995
17,GUJARAT,1998,-,2427,49231,400,1325,735,92.7,0.16588888888888892,1.2421666666666669,2.8742777777777784,0.16561111111111113,1.2303888888888888,145.48650000000004,422.0398333333334,194.2911111111111,211.99027777777772,84.03438888888887,7.0197777777777794,0.0,11.10655,11.2619,17.39635,17.286350000000002,17.314899999999998,39.9975,67.5385,71.19800000000001,52.4757,21.596950000000003,16.7071,9.495850000000004,27.97389473684211,29.536684210526317,33.316315789473684,37.552631578947356,38.83857894736842,36.03631578947368,31.657368421052638,31.24926315789473,31.939,35.637210526315776,31.732421052631572,28.75610526315789,12.153100000000002,13.517999999999999,17.684,23.127800000000004,26.08575,26.5772,24.722700000000003,24.739550000000005,23.148250000000004,22.39155,16.8967,13.31835
18,HIMACHAL PRADESH,1990,1254,1599,12680,170,276,312,35.2,11.412300000000002,98.6115,83.635,18.061200000000003,78.5899,31.7795,236.118,259.2576,235.4144,4.7578000000000005,15.9163,45.3702,40.5348,41.1088,41.2847,37.2561,36.1486,43.0637,58.10370000000001,54.82040000000001,39.18560000000001,21.0484,17.1734,35.2758,17.828363636363637,18.24772727272727,21.258090909090914,28.359,33.73463636363636,35.31827272727273,30.38281818181818,29.619636363636364,29.463,26.49136363636364,22.73027272727273,17.250363636363634,6.338545454545455,6.437454545454545,8.591727272727272,14.768181818181818,20.20190909090909,23.63309090909091,21.409909090909096,21.314272727272726,19.195181818181826,13.852363636363634,8.055636363636362,5.3847272727272735
19,HIMACHAL PRADESH,1991,1236,1576,13381,510,327,333,34.7,6.2074,27.3649,17.3787,55.79360000000001,35.0183,134.7236,29.843300000000006,187.2439,96.0113,3.7952,2.6165,10.8541,39.2645,38.6187,42.43220000000001,36.0217,34.99100000000001,40.4701,56.3348,55.7865,35.46490000000001,19.1072,18.8405,32.6665,13.897272727272728,18.00809090909091,23.051,27.56963636363637,33.241,33.56454545454545,32.00963636363636,29.49345454545455,29.56127272727273,26.91745454545455,22.08209090909091,18.08081818181818,1.7695454545454548,5.709363636363635,10.232181818181818,13.543181818181822,18.99609090909091,21.286454545454546,23.103,21.366818181818182,19.374636363636363,13.517545454545456,7.715636363636364,5.066454545454546
20,HIMACHAL PRADESH,1992,1347,1618,13045,510,347,328,31.1,64.35990000000001,63.11630000000001,36.34070000000001,13.5227,42.23130000000001,49.3102,176.02370000000005,197.4964,123.4698,5.5318000000000005,41.9072,2.7112,39.2616,38.6187,42.20159999999999,36.0583,34.5621,40.28100000000001,56.3303,55.87450000000001,35.4145,19.158099999999994,18.8405,32.4123,16.625272727272726,16.828909090909093,22.659727272727274,29.032090909090915,32.29781818181819,34.07390909090909,30.064,29.463545454545454,29.06545454545455,27.62727272727273,22.898818181818186,18.78381818181818,4.498545454545455,4.537636363636363,9.84218181818182,15.001909090909093,18.053272727272727,21.793000000000003,21.159000000000002,21.33190909090909,18.87836363636364,14.230454545454545,8.53281818181818,5.7656363636363634
21,HIMACHAL PRADESH,1993,1238,1104,10875,510,226,230,29.2,19.0279,25.916300000000003,29.7894,27.1945,19.5127,104.7881,176.82999999999996,31.6024,172.0735,0.0607,0.0037,0.1103,39.2616,38.6187,42.20159999999999,36.0583,34.5621,40.28100000000001,56.3303,55.87450000000001,35.4145,19.158099999999994,18.8405,32.4123,15.514636363636365,19.41518181818182,21.01518181818182,29.09172727272728,34.19263636363637,34.212363636363634,30.51227272727273,30.43836363636364,29.12618181818182,27.57490909090909,23.61545454545455,18.158727272727273,3.3909090909090915,7.125636363636365,8.193909090909091,15.069909090909091,19.95763636363636,21.93627272727273,21.607454545454544,22.316818181818185,18.94136363636364,14.165999999999999,9.264363636363637,5.1374545454545455
22,HIMACHAL PRADESH,1994,1358,1582,17833,340,387,338,30,37.53999999999999,23.0263,14.964800000000006,9.9371,65.803,44.47509999999999,228.201,175.65,135.015,2.6939,0.0037,11.7043,39.2616,38.6187,42.20159999999999,36.0583,34.5621,40.28100000000001,56.3303,55.87450000000001,35.4145,19.158099999999994,18.8405,32.4123,16.61309090909091,17.71118181818182,24.71727272727273,27.522454545454544,34.00490909090909,35.433090909090915,31.37436363636364,29.85136363636364,29.19536363636364,27.24527272727273,23.04081818181818,18.282818181818183,4.47490909090909,5.413363636363636,11.904545454545454,13.503363636363638,19.760545454545454,23.15709090909091,22.45918181818182,21.72481818181818,19.00590909090909,13.845999999999998,8.680454545454547,5.26
23,HIMACHAL PRADESH,1995,1346,1410,20938,340,470,287,30.4,54.9768,125.12220000000002,24.1483,7.8862,1.8208,117.0145,225.0283,359.9269,120.0936,3.6276,38.1159,2.2297,39.2616,38.6187,42.20159999999999,36.0454,34.5621,40.28100000000001,56.3303,55.87450000000001,35.4145,26.101299999999995,22.9268,39.4452,14.18618181818182,17.419363636363638,21.93845454545454,27.86945454545455,34.92154545454545,35.45454545454545,30.412727272727274,28.76190909090909,29.114,27.93090909090909,23.29,18.268818181818183,2.0542727272727275,5.132090909090909,9.576818181818183,14.423181818181815,21.06336363636364,23.96190909090909,21.658090909090905,20.435,19.19472727272728,15.008727272727274,8.772636363636362,5.5992727272727265
24,HIMACHAL PRADESH,1996,1329,1487,20676,170,475,325,35.3,65.3701,62.6164,42.016999999999996,26.5595,38.1697,239.3605000000001,170.00000000000003,402.3083,88.66529999999999,15.8391,0.13379999999999995,6.4239,31.1393,37.0789,48.83130000000001,32.3768,39.8331,47.4542,49.6111,56.4053,32.4597,19.145,16.0841,15.9401,16.006727272727275,19.240727272727273,23.72363636363637,29.72627272727273,32.448454545454545,33.18572727272727,30.12045454545455,27.631636363636364,29.17309090909091,27.28672727272728,22.223727272727274,16.881272727272727,3.870909090909091,6.674454545454546,11.452454545454545,16.011545454545455,18.77409090909091,21.281727272727274,21.493727272727273,19.972545454545454,19.47772727272727,13.886090909090907,8.012636363636366,3.754363636363637
25,HIMACHAL PRADESH,1997,1397,1700,36605,340,479,361,35.9,23.3717,14.0713,23.1405,63.2747,28.406800000000004,174.5118,204.6422,284.8756,89.54230000000003,17.175900000000002,24.2819,8.8189,34.8472,31.1741,48.8533,31.6162,33.254,37.1148,46.7976,44.7378,31.702400000000004,27.1735,24.5843,42.3544,16.24509090909091,18.04418181818182,23.02854545454545,28.72327272727273,31.981727272727277,32.81690909090909,31.893818181818183,29.60845454545455,30.34481818181818,26.145545454545456,22.23081818181818,16.74354545454545,3.655818181818182,5.755454545454545,10.100818181818184,14.69718181818182,17.72472727272727,20.813,22.96127272727273,21.099818181818183,20.01263636363636,12.466636363636365,7.941999999999998,3.9298181818181823
26,HIMACHAL PRADESH,1998,1435,1700,36424,-,516,366,40.7,40.63120000000001,49.7781,53.86880000000001,44.0329,28.176900000000003,26.2663,198.8058,183.6893,132.5067,26.50470000000001,5.9415,6.487,33.1011,40.3693,43.6573,37.00510000000001,33.6069,36.74080000000001,51.8734,52.8015,35.8582,22.4653,15.469600000000005,33.4318,12.822909090909093,18.945181818181812,21.453909090909093,29.425545454545453,34.03972727272727,34.85245454545454,31.14990909090909,29.907545454545456,30.13790909090909,28.30636363636364,23.704181818181816,19.04618181818181,0.8610909090909089,6.324727272727272,8.530272727272726,15.64309090909091,20.52609090909091,23.489636363636365,22.565272727272724,22.09172727272728,20.48236363636364,15.313272727272727,8.614181818181818,5.863727272727273
27,KERALA,1990,1942,-,67863,267,462,734,82.5,9.43,12.77,17.61,32.302,288.029,324.423,322.418,118.706,85.431,334.715,229.536,28.338,35.315,32.805,34.766,47.77,57.428,72.863,76.768,71.40100000000002,65.25399999999999,61.37600000000001,55.346,45.952,30.518,32.108000000000004,32.945,33.665,32.438,30.931,29.649,29.697,30.279,30.571,30.573,30.644,21.275,22.777,24.035,25.493,25.072,24.559,23.405,23.534,23.658,23.545,23.167,22.327
28,KERALA,1991,1959,-,67543,275,475,708,74.4,4.965,16.233,26.388,94.418,158.782,863.566,386.97,216.507,61.12,402.628,90.345,6.8610000000000015,35.315,32.805,34.766,47.77,57.428,72.863,76.768,71.40100000000002,65.25399999999999,61.37600000000001,55.346,45.952,31.121,31.968000000000004,32.947,33.365,33.616,30.361,30.021,29.504,30.787,30.023000000000003,30.58,30.148000000000003,21.879,22.609,24.037,25.19,26.25,23.989,23.778,23.341,24.147,22.979,23.171,21.808000000000003
29,KERALA,1992,2017,-,69081,286,546,901,67.2,8.619,0.257,0.383,31.763,198.264,648.905,425.351,217.704,150.067,332.699,238.896,17.65,35.315,32.805,34.766,47.77,57.428,72.863,76.768,71.40100000000002,65.25399999999999,61.37600000000001,55.346,45.952,30.105,31.559,32.371,33.372,32.378,30.811,29.492,29.608,30.018,30.057,30.273000000000003,29.866,20.863000000000003,22.238000000000003,23.484,25.199,24.981,24.438,23.224,23.422,23.398000000000003,23.011,22.866,21.58
30,KERALA,1993,1977,-,81436,257,563,1448,58.5,0.72,3.996,36.469,65.604,129.185,535.4169999999998,392.65,143.864,101.675,370.271,360.7480000000001,161.616,35.315,32.805,34.766,47.77,57.428,72.863,76.768,71.40100000000002,65.25399999999999,61.37600000000001,55.346,45.952,29.868,30.861,32.658,33.184,32.514,30.969,29.353,30.037,30.509,29.999,30.39,30.208,20.603,21.54,23.752,25.011,25.146,24.597,23.11,23.85,23.888,22.974,22.974,21.892
31,KERALA,1994,1937,-,80983,269,619,895,65.4,12.06,52.143,25.894,105.678,190.402,231.815,401.114,214.656,91.774,378.643,106.647,24.009,35.315,32.805,34.766,47.77,57.428,72.863,76.768,71.40100000000002,65.25399999999999,61.37600000000001,55.346,45.952,30.909,31.87,32.55,32.321,32.455,30.472,29.511,29.915,30.734,30.187,30.711,30.403,21.665,22.54,23.662,24.147,25.058000000000003,24.099,23.244,23.752,24.113000000000003,23.118,23.305,22.087
32,KERALA,1995,2023,-,85721,268,564,719,66.8,52.809,7.877000000000002,23.182,163.291,323.677,303.721,275.738,215.368,153.56799999999996,235.903,147.504,1.289,35.315,32.805,34.766,47.77,57.428,72.863,76.768,71.40100000000002,65.25399999999999,61.37600000000001,55.346,45.952,31.286,32.456,32.628,33.034,31.937,31.247,30.118,29.952,30.442,30.981,30.92,30.279,22.034,23.106,23.722,24.86,24.541,24.847,23.852,23.789,23.821,23.936,23.504,21.963
33,KERALA,1996,1284,-,92898,279,615,713,61.7,16.464000000000002,16.064,2.071,280.031,76.79899999999998,622.32,328.176,319.149,203.729,347.219,65.375,60.774,31.109,27.677,32.84,47.094,53.31,77.548,83.492,73.922,82.10799999999998,59.306,57.208,57.214,31.394,31.973000000000006,32.961,32.901,33.116,30.732,29.94,29.773000000000003,29.846,30.402,30.982,29.699,22.143,22.613000000000003,24.073,24.729,25.75,24.351,23.672,23.588,23.225,23.359,23.574,21.38
34,KERALA,1997,4148,-,92898,291,695,797,71.6,13.853,0.257,46.099,100.906,119.897,323.801,319.406,231.53,383.145,363.185,364.353,74.275,28.616,29.083,36.949,41.986,62.38399999999999,67.491,82.941,71.497,67.035,58.591,64.291,58.346,31.196,31.813,32.777,32.434,32.474000000000004,31.462,30.072,30.029,30.312,30.752,30.969,31.459,21.93,22.483,23.889,24.262,25.106,25.089,23.806,23.867,23.69,23.683000000000003,23.561,23.17
35,KERALA,1998,4484,-,73155,282,596,794,60.1,3.301,1.685,0.797,149.714,259.446,256.55,458.415,444.98800000000006,332.959,388.369,232.953,139.916,33.805,29.626,32.353,37.145,59.275,79.867,77.29899999999998,71.91,79.179,67.314,54.734,64.882,32.03,32.809,33.755,33.915,32.63,31.363000000000003,29.978,30.19,29.945,30.251,30.703000000000007,30.542,22.788,23.488000000000003,24.868,25.742,25.264,24.971,23.71,24.027,23.324,23.183000000000003,23.296,22.224
36,PUNJAB,1990,3229,3715,59406,463,958,740,161.9,3.0444375,49.43056250000001,43.27131249999999,12.009,19.185062500000004,17.562250000000002,147.3498125,176.86431249999995,164.21875,2.2665625,8.5509375,29.636124999999996,31.127235294117646,31.681647058823533,33.45582352941177,30.846058823529415,25.821470588235297,32.456117647058825,52.77758823529413,50.05888235294118,29.44100000000001,12.714117647058822,11.103529411764708,26.487705882352945,22.345470588235287,22.986764705882354,27.147,35.04282352941176,40.13641176470588,41.237529411764704,35.68352941176471,34.833352941176464,35.281,32.498705882352944,28.757235294117645,22.058705882352942,8.339235294117648,9.053647058823527,12.67105882352941,19.653705882352934,24.949235294117642,28.32811764705882,25.965882352941176,26.050117647058826,23.855411764705877,17.89982352941177,11.793882352941177,7.522705882352941
